date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
Campeonato 1932,7,Argentinos,3,1,Lanus,63
Campeonato 1932,63,Lanus,3,1,Argentinos,7
Campeonato 1932,63,Lanus,1,3,Boca Juniors,17
Campeonato 1932,17,Boca Juniors,1,1,Lanus,63
Campeonato 1932,73,Racing Club,3,1,Ferro,40
Campeonato 1932,77,San Lorenzo,8,2,Tigre,91
Campeonato 1932,91,Tigre,1,2,San Lorenzo,77
Campeonato 1932,75,River Plate,2,0,Quilmes,71
Campeonato 1932,71,Quilmes,2,0,River Plate,75
Campeonato 1932,70,Platense,1,0,Quilmes,71
Campeonato 1932,70,Platense,1,1,Racing Club,73
Campeonato 1932,40,Ferro,0,0,Racing Club,73
Campeonato 1932,91,Tigre,3,1,Platense,70
Campeonato 1932,13,Atlanta,1,3,Chacarita,21
Campeonato 1932,21,Chacarita,4,0,Atlanta,13
Campeonato 1932,70,Platense,5,0,Tigre,91
Campeonato 1932,37,Estudiantes (LP),6,1,Gimnasia (LP),43
Campeonato 1932,77,San Lorenzo,0,1,Chacarita,21
Campeonato 1932,75,River Plate,3,0,Independiente,56
Campeonato 1932,75,River Plate,6,1,Independiente,56
Campeonato 1932,7,Argentinos,2,2,Velez,94
Campeonato 1932,73,Racing Club,2,0,Gimnasia (LP),43
Campeonato 1932,94,Velez,3,2,Talleres (RdE),89
Campeonato 1932,21,Chacarita,1,2,Argentinos,7
Campeonato 1932,7,Argentinos,0,0,Chacarita,21
Campeonato 1932,13,Atlanta,0,3,River Plate,75
Campeonato 1932,75,River Plate,5,3,Atlanta,13
Campeonato 1932,63,Lanus,0,2,Velez,94
Campeonato 1932,94,Velez,3,1,Lanus,63
Campeonato 1932,37,Estudiantes (LP),1,2,Atlanta,13
Campeonato 1932,43,Gimnasia (LP),2,3,Estudiantes (LP),37
Campeonato 1932,40,Ferro,2,4,Independiente,56
Campeonato 1932,63,Lanus,1,4,Chacarita,21
Campeonato 1932,21,Chacarita,1,1,Lanus,63
Campeonato 1932,13,Atlanta,0,2,Estudiantes (LP),37
Campeonato 1932,91,Tigre,1,1,Talleres (RdE),89
Campeonato 1932,89,Talleres (RdE),2,0,Tigre,91
Campeonato 1932,56,Independiente,5,0,River Plate,75
Campeonato 1932,75,River Plate,5,2,Argentinos,7
Campeonato 1932,7,Argentinos,1,2,River Plate,75
Campeonato 1932,94,Velez,1,1,Argentinos,7
Campeonato 1932,70,Platense,3,0,Atlanta,13
Campeonato 1932,40,Ferro,6,1,Atlanta,13
Campeonato 1932,13,Atlanta,2,1,Ferro,40
Campeonato 1932,63,Lanus,2,2,Tigre,91
Campeonato 1932,94,Velez,1,4,San Lorenzo,77
Campeonato 1932,89,Talleres (RdE),2,3,Huracan,48
Campeonato 1932,48,Huracan,2,2,Talleres (RdE),89
Campeonato 1932,77,San Lorenzo,0,0,Velez,94
Campeonato 1932,89,Talleres (RdE),1,1,Chacarita,21
Campeonato 1932,21,Chacarita,2,1,Talleres (RdE),89
Campeonato 1932,91,Tigre,2,3,Huracan,48
Campeonato 1932,48,Huracan,3,0,Tigre,91
Campeonato 1932,13,Atlanta,1,1,Racing Club,73
Campeonato 1932,7,Argentinos,0,3,Estudiantes (LP),37
Campeonato 1932,73,Racing Club,2,1,Atlanta,13
Campeonato 1932,89,Talleres (RdE),3,2,Lanus,63
Campeonato 1932,63,Lanus,2,1,Talleres (RdE),89
Campeonato 1932,21,Chacarita,4,2,Platense,70
Campeonato 1932,71,Quilmes,0,4,Racing Club,73
Campeonato 1932,73,Racing Club,1,0,Quilmes,71
Campeonato 1932,70,Platense,2,1,Chacarita,21
Campeonato 1932,48,Huracan,0,3,Boca Juniors,17
Campeonato 1932,17,Boca Juniors,5,1,Huracan,48
Campeonato 1932,77,San Lorenzo,1,1,Racing Club,73
Campeonato 1932,21,Chacarita,2,4,Ferro,40
Campeonato 1932,43,Gimnasia (LP),1,1,Racing Club,73
Campeonato 1932,37,Estudiantes (LP),4,2,Argentinos,7
Campeonato 1932,70,Platense,5,2,Velez,94
Campeonato 1932,89,Talleres (RdE),1,0,Estudiantes (LP),37
Campeonato 1932,37,Estudiantes (LP),6,4,Talleres (RdE),89
Campeonato 1932,91,Tigre,1,2,Lanus,63
Campeonato 1932,63,Lanus,0,4,San Lorenzo,77
Campeonato 1932,77,San Lorenzo,2,3,Lanus,63
Campeonato 1932,91,Tigre,2,3,Racing Club,73
Campeonato 1932,43,Gimnasia (LP),6,2,Boca Juniors,17
Campeonato 1932,17,Boca Juniors,2,1,Gimnasia (LP),43
Campeonato 1932,73,Racing Club,6,2,Tigre,91
Campeonato 1932,37,Estudiantes (LP),3,1,Ferro,40
Campeonato 1932,43,Gimnasia (LP),0,2,Huracan,48
Campeonato 1932,71,Quilmes,2,1,Gimnasia (LP),43
Campeonato 1932,43,Gimnasia (LP),3,2,Quilmes,71
Campeonato 1932,73,Racing Club,1,1,Platense,70
Campeonato 1932,48,Huracan,2,0,San Lorenzo,77
Campeonato 1932,40,Ferro,1,0,Estudiantes (LP),37
Campeonato 1932,94,Velez,1,1,Platense,70
Campeonato 1932,77,San Lorenzo,2,1,Huracan,48
Campeonato 1932,43,Gimnasia (LP),2,1,Platense,70
Campeonato 1932,70,Platense,2,2,Gimnasia (LP),43
Campeonato 1932,48,Huracan,2,1,Gimnasia (LP),43
Campeonato 1932,89,Talleres (RdE),0,2,Velez,94
Campeonato 1932,21,Chacarita,1,5,San Lorenzo,77
Campeonato 1932,63,Lanus,1,2,Gimnasia (LP),43
Campeonato 1932,73,Racing Club,3,2,Talleres (RdE),89
Campeonato 1932,13,Atlanta,4,1,Quilmes,71
Campeonato 1932,40,Ferro,2,0,Quilmes,71
Campeonato 1932,37,Estudiantes (LP),0,4,Racing Club,73
Campeonato 1932,71,Quilmes,1,0,Atlanta,13
Campeonato 1932,17,Boca Juniors,3,1,Ferro,40
Campeonato 1932,70,Platense,5,3,Talleres (RdE),89
Campeonato 1932,56,Independiente,2,1,Boca Juniors,17
Campeonato 1932,17,Boca Juniors,0,2,Independiente,56
Campeonato 1932,89,Talleres (RdE),2,1,Platense,70
Campeonato 1932,37,Estudiantes (LP),3,3,River Plate,75
Campeonato 1932,94,Velez,1,0,Tigre,91
Campeonato 1932,70,Platense,1,0,Argentinos,7
Campeonato 1932,37,Estudiantes (LP),1,1,Velez,94
Campeonato 1932,73,Racing Club,2,0,Estudiantes (LP),37
Campeonato 1932,48,Huracan,4,1,Velez,94
Campeonato 1932,94,Velez,2,0,Huracan,48
Campeonato 1932,63,Lanus,0,1,River Plate,75
Campeonato 1932,7,Argentinos,1,1,Platense,70
Campeonato 1932,75,River Plate,4,1,Lanus,63
Campeonato 1932,40,Ferro,1,1,Boca Juniors,17
Campeonato 1932,37,Estudiantes (LP),4,1,Huracan,48
Campeonato 1932,48,Huracan,1,1,Estudiantes (LP),37
Campeonato 1932,43,Gimnasia (LP),4,0,Lanus,63
Campeonato 1932,75,River Plate,5,2,Estudiantes (LP),37
Campeonato 1932,91,Tigre,3,0,Velez,94
Campeonato 1932,71,Quilmes,0,0,Ferro,40
Campeonato 1932,75,River Plate,0,2,Ferro,40
Campeonato 1932,77,San Lorenzo,2,3,Quilmes,71
Campeonato 1932,89,Talleres (RdE),0,3,Racing Club,73
Campeonato 1932,40,Ferro,2,4,River Plate,75
Campeonato 1932,94,Velez,1,3,Racing Club,73
Campeonato 1932,73,Racing Club,2,1,Velez,94
Campeonato 1932,56,Independiente,1,2,Gimnasia (LP),43
Campeonato 1932,17,Boca Juniors,1,0,San Lorenzo,77
Campeonato 1932,43,Gimnasia (LP),2,2,Independiente,56
Campeonato 1932,89,Talleres (RdE),1,5,Boca Juniors,17
Campeonato 1932,89,Talleres (RdE),1,4,San Lorenzo,77
Campeonato 1932,56,Independiente,2,1,Ferro,40
Campeonato 1932,73,Racing Club,0,0,San Lorenzo,77
Campeonato 1932,77,San Lorenzo,2,1,Talleres (RdE),89
Campeonato 1932,13,Atlanta,0,1,Platense,70
Campeonato 1932,94,Velez,2,1,Estudiantes (LP),37
Campeonato 1932,71,Quilmes,2,2,San Lorenzo,77
Campeonato 1932,17,Boca Juniors,3,2,Talleres (RdE),89
Campeonato 1932,77,San Lorenzo,2,1,Boca Juniors,17
Campeonato 1933,73,Racing Club,5,1,Talleres (RdE),89
Campeonato 1933,7,Argentinos,2,3,San Lorenzo,77
Campeonato 1933,21,Chacarita,3,3,Estudiantes (LP),37
Campeonato 1933,37,Estudiantes (LP),2,0,Velez,94
Campeonato 1933,94,Velez,3,0,Estudiantes (LP),37
Campeonato 1933,89,Talleres (RdE),1,1,Racing Club,73
Campeonato 1933,77,San Lorenzo,3,1,Ferro,40
Campeonato 1933,48,Huracan,4,2,Platense,70
Campeonato 1933,94,Velez,2,0,Gimnasia (LP),43
Campeonato 1933,40,Ferro,4,4,Talleres (RdE),89
Campeonato 1933,70,Platense,1,3,San Lorenzo,77
Campeonato 1933,43,Gimnasia (LP),4,0,Velez,94
Campeonato 1933,43,Gimnasia (LP),2,0,Atlanta,13
Campeonato 1933,40,Ferro,4,0,Estudiantes (LP),37
Campeonato 1933,37,Estudiantes (LP),1,0,Ferro,40
Campeonato 1933,40,Ferro,2,0,Tigre,91
Campeonato 1933,7,Argentinos,2,1,Estudiantes (LP),37
Campeonato 1933,70,Platense,2,2,Velez,94
Campeonato 1933,77,San Lorenzo,3,1,Platense,70
Campeonato 1933,91,Tigre,0,3,Ferro,40
Campeonato 1933,94,Velez,2,0,Platense,70
Campeonato 1933,43,Gimnasia (LP),5,2,Argentinos,7
Campeonato 1933,70,Platense,3,1,Huracan,48
Campeonato 1933,89,Talleres (RdE),3,1,Ferro,40
Campeonato 1933,70,Platense,1,1,Chacarita,21
Campeonato 1933,21,Chacarita,4,2,Platense,70
Campeonato 1933,75,River Plate,1,1,Independiente,56
Campeonato 1933,75,River Plate,7,1,San Lorenzo,77
Campeonato 1933,77,San Lorenzo,2,0,River Plate,75
Campeonato 1933,56,Independiente,2,1,Gimnasia (LP),43
Campeonato 1933,43,Gimnasia (LP),2,1,Independiente,56
Campeonato 1933,91,Tigre,1,6,Boca Juniors,17
Campeonato 1933,17,Boca Juniors,2,1,Tigre,91
Campeonato 1933,40,Ferro,1,2,Velez,94
Campeonato 1933,48,Huracan,0,2,Boca Juniors,17
Campeonato 1933,17,Boca Juniors,3,2,Huracan,48
Campeonato 1933,77,San Lorenzo,2,0,Racing Club,73
Campeonato 1933,17,Boca Juniors,4,0,Quilmes,71
Campeonato 1933,73,Racing Club,3,2,Atlanta,13
Campeonato 1933,7,Argentinos,2,0,Huracan,48
Campeonato 1933,48,Huracan,2,0,Argentinos,7
Campeonato 1933,13,Atlanta,1,2,Racing Club,73
Campeonato 1933,37,Estudiantes (LP),6,2,Argentinos,7
Campeonato 1933,71,Quilmes,0,0,Argentinos,7
Campeonato 1933,94,Velez,5,0,Huracan,48
Campeonato 1933,7,Argentinos,2,1,Quilmes,71
Campeonato 1933,48,Huracan,1,1,Velez,94
Campeonato 1933,94,Velez,1,1,San Lorenzo,77
Campeonato 1933,13,Atlanta,0,0,Huracan,48
Campeonato 1933,56,Independiente,1,0,River Plate,75
Campeonato 1933,77,San Lorenzo,4,2,Velez,94
Campeonato 1933,71,Quilmes,4,2,Huracan,48
Campeonato 1933,48,Huracan,5,0,Atlanta,13
Campeonato 1933,48,Huracan,0,0,Quilmes,71
Campeonato 1933,91,Tigre,3,2,Velez,94
Campeonato 1933,94,Velez,6,0,Tigre,91
Campeonato 1933,48,Huracan,1,3,Tigre,91
Campeonato 1933,91,Tigre,1,0,Huracan,48
Campeonato 1933,13,Atlanta,2,1,Gimnasia (LP),43
Campeonato 1933,40,Ferro,1,5,San Lorenzo,77
Campeonato 1933,94,Velez,1,2,Chacarita,21
Campeonato 1933,63,Lanus,4,0,Tigre,91
Campeonato 1933,75,River Plate,5,0,Tigre,91
Campeonato 1933,17,Boca Juniors,2,0,Independiente,56
Campeonato 1933,91,Tigre,1,0,Talleres (RdE),89
Campeonato 1933,75,River Plate,2,0,Argentinos,7
Campeonato 1933,7,Argentinos,1,2,River Plate,75
Campeonato 1933,73,Racing Club,3,0,River Plate,75
Campeonato 1933,75,River Plate,2,1,Racing Club,73
Campeonato 1933,91,Tigre,2,1,River Plate,75
Campeonato 1933,21,Chacarita,0,1,San Lorenzo,77
Campeonato 1933,56,Independiente,3,1,Huracan,48
Campeonato 1933,48,Huracan,3,0,Independiente,56
Campeonato 1933,63,Lanus,0,0,Velez,94
Campeonato 1933,94,Velez,2,0,Lanus,63
Campeonato 1933,77,San Lorenzo,1,0,Chacarita,21
Campeonato 1933,56,Independiente,1,0,Velez,94
Campeonato 1933,40,Ferro,2,1,Lanus,63
Campeonato 1933,56,Independiente,1,1,Boca Juniors,17
Campeonato 1933,89,Talleres (RdE),2,1,Tigre,91
Campeonato 1933,48,Huracan,0,1,Chacarita,21
Campeonato 1933,75,River Plate,1,0,Estudiantes (LP),37
Campeonato 1933,40,Ferro,1,2,Independiente,56
Campeonato 1933,13,Atlanta,3,0,Estudiantes (LP),37
Campeonato 1933,7,Argentinos,2,1,Gimnasia (LP),43
Campeonato 1933,73,Racing Club,0,0,Chacarita,21
Campeonato 1933,21,Chacarita,2,1,Racing Club,73
Campeonato 1933,7,Argentinos,2,1,Atlanta,13
Campeonato 1933,13,Atlanta,3,1,Argentinos,7
Campeonato 1933,94,Velez,3,1,Talleres (RdE),89
Campeonato 1933,56,Independiente,0,2,Ferro,40
Campeonato 1933,17,Boca Juniors,2,2,San Lorenzo,77
Campeonato 1933,89,Talleres (RdE),0,1,Velez,94
Campeonato 1933,43,Gimnasia (LP),1,0,Ferro,40
Campeonato 1933,37,Estudiantes (LP),3,0,Atlanta,13
Campeonato 1933,40,Ferro,0,0,Gimnasia (LP),43
Campeonato 1933,77,San Lorenzo,2,0,Boca Juniors,17
Campeonato 1933,13,Atlanta,2,2,Platense,70
Campeonato 1933,37,Estudiantes (LP),2,3,River Plate,75
Campeonato 1933,63,Lanus,0,2,Ferro,40
Campeonato 1933,56,Independiente,7,0,Tigre,91
Campeonato 1933,91,Tigre,1,3,Independiente,56
Campeonato 1933,37,Estudiantes (LP),4,0,Tigre,91
Campeonato 1933,73,Racing Club,1,0,Boca Juniors,17
Campeonato 1933,56,Independiente,3,2,Talleres (RdE),89
Campeonato 1933,70,Platense,0,0,Tigre,91
Campeonato 1933,91,Tigre,4,1,Platense,70
Campeonato 1933,21,Chacarita,1,0,Huracan,48
Campeonato 1933,73,Racing Club,3,1,Ferro,40
Campeonato 1933,21,Chacarita,1,0,Velez,94
Campeonato 1933,37,Estudiantes (LP),2,2,Chacarita,21
Campeonato 1933,71,Quilmes,3,1,Estudiantes (LP),37
Campeonato 1933,48,Huracan,2,0,Lanus,63
Campeonato 1933,37,Estudiantes (LP),2,1,Quilmes,71
Campeonato 1933,73,Racing Club,7,0,Tigre,91
Campeonato 1933,91,Tigre,1,3,Racing Club,73
Campeonato 1933,63,Lanus,2,4,Huracan,48
Campeonato 1933,71,Quilmes,2,0,Atlanta,13
Campeonato 1933,13,Atlanta,3,0,Quilmes,71
Campeonato 1933,91,Tigre,2,2,Lanus,63
Campeonato 1933,56,Independiente,2,0,Quilmes,71
Campeonato 1933,77,San Lorenzo,1,1,Argentinos,7
Campeonato 1933,71,Quilmes,0,1,Independiente,56
Campeonato 1933,40,Ferro,0,0,Racing Club,73
Campeonato 1933,17,Boca Juniors,0,1,Racing Club,73
Campeonato 1933,91,Tigre,1,4,Estudiantes (LP),37
Campeonato 1933,75,River Plate,4,2,Talleres (RdE),89
Campeonato 1933,89,Talleres (RdE),0,3,River Plate,75
Campeonato 1933,17,Boca Juniors,3,1,Lanus,63
Campeonato 1933,63,Lanus,1,3,Boca Juniors,17
Campeonato 1933,70,Platense,2,1,Independiente,56
Campeonato 1933,56,Independiente,6,3,Platense,70
Campeonato 1933,63,Lanus,3,3,Gimnasia (LP),43
Campeonato 1933,13,Atlanta,0,2,Independiente,56
Campeonato 1933,56,Independiente,4,0,Atlanta,13
Campeonato 1933,73,Racing Club,2,3,Platense,70
Campeonato 1933,70,Platense,1,2,Racing Club,73
Campeonato 1933,89,Talleres (RdE),3,0,Independiente,56
Campeonato 1933,89,Talleres (RdE),2,2,Argentinos,7
Campeonato 1933,7,Argentinos,1,4,Talleres (RdE),89
Campeonato 1933,70,Platense,0,0,Atlanta,13
Campeonato 1933,43,Gimnasia (LP),3,0,Lanus,63
Campeonato 1933,94,Velez,2,0,Independiente,56
Campeonato 1933,91,Tigre,2,0,Chacarita,21
Campeonato 1933,73,Racing Club,4,0,Huracan,48
Campeonato 1933,89,Talleres (RdE),0,3,Boca Juniors,17
Campeonato 1933,17,Boca Juniors,3,1,Atlanta,13
Campeonato 1933,7,Argentinos,1,0,Ferro,40
Campeonato 1933,37,Estudiantes (LP),2,1,San Lorenzo,77
Campeonato 1933,77,San Lorenzo,6,1,Estudiantes (LP),37
Campeonato 1933,63,Lanus,3,2,Chacarita,21
Campeonato 1933,75,River Plate,1,1,Atlanta,13
Campeonato 1933,13,Atlanta,1,2,River Plate,75
Campeonato 1933,43,Gimnasia (LP),4,2,San Lorenzo,77
Campeonato 1933,63,Lanus,0,0,Independiente,56
Campeonato 1933,77,San Lorenzo,7,1,Gimnasia (LP),43
Campeonato 1933,21,Chacarita,2,2,Argentinos,7
Campeonato 1933,7,Argentinos,2,2,Chacarita,21
Campeonato 1933,73,Racing Club,4,1,Gimnasia (LP),43
Campeonato 1933,43,Gimnasia (LP),1,1,Racing Club,73
Campeonato 1933,13,Atlanta,1,2,Boca Juniors,17
Campeonato 1933,21,Chacarita,4,2,Lanus,63
Campeonato 1933,89,Talleres (RdE),4,0,Atlanta,13
Campeonato 1933,13,Atlanta,3,1,Talleres (RdE),89
Campeonato 1933,77,San Lorenzo,4,3,Talleres (RdE),89
Campeonato 1933,40,Ferro,1,1,Argentinos,7
Campeonato 1933,56,Independiente,3,2,Lanus,63
Campeonato 1933,48,Huracan,2,4,Ferro,40
Campeonato 1933,56,Independiente,0,0,Estudiantes (LP),37
Campeonato 1933,13,Atlanta,2,1,Lanus,63
Campeonato 1933,94,Velez,1,1,Ferro,40
Campeonato 1933,75,River Plate,1,0,Quilmes,71
Campeonato 1933,91,Tigre,0,1,San Lorenzo,77
Campeonato 1933,77,San Lorenzo,5,2,Tigre,91
Campeonato 1933,70,Platense,1,0,Boca Juniors,17
Campeonato 1933,17,Boca Juniors,2,2,Platense,70
Campeonato 1933,7,Argentinos,2,3,Lanus,63
Campeonato 1933,63,Lanus,2,0,Atlanta,13
Campeonato 1933,63,Lanus,1,0,Argentinos,7
Campeonato 1933,91,Tigre,5,1,Quilmes,71
Campeonato 1933,48,Huracan,2,1,Racing Club,73
Campeonato 1933,48,Huracan,2,0,River Plate,75
Campeonato 1933,21,Chacarita,2,1,Independiente,56
Campeonato 1933,56,Independiente,2,1,Chacarita,21
Campeonato 1933,71,Quilmes,1,1,Tigre,91
Campeonato 1933,94,Velez,4,0,Argentinos,7
Campeonato 1933,7,Argentinos,1,3,Velez,94
Campeonato 1933,75,River Plate,0,1,Chacarita,21
Campeonato 1933,21,Chacarita,1,4,River Plate,75
Campeonato 1933,37,Estudiantes (LP),0,0,Independiente,56
Campeonato 1933,89,Talleres (RdE),1,3,San Lorenzo,77
Campeonato 1933,17,Boca Juniors,3,2,Talleres (RdE),89
Campeonato 1933,40,Ferro,1,1,Platense,70
Campeonato 1933,70,Platense,1,1,Ferro,40
Campeonato 1933,75,River Plate,2,0,Ferro,40
Campeonato 1933,71,Quilmes,0,1,San Lorenzo,77
Campeonato 1933,77,San Lorenzo,1,1,Quilmes,71
Campeonato 1933,63,Lanus,1,4,Racing Club,73
Campeonato 1933,37,Estudiantes (LP),3,2,Huracan,48
Campeonato 1933,48,Huracan,2,1,Estudiantes (LP),37
Campeonato 1933,70,Platense,3,2,Estudiantes (LP),37
Campeonato 1933,43,Gimnasia (LP),2,1,River Plate,75
Campeonato 1933,75,River Plate,5,2,Gimnasia (LP),43
Campeonato 1933,63,Lanus,1,1,River Plate,75
Campeonato 1933,75,River Plate,5,3,Lanus,63
Campeonato 1933,37,Estudiantes (LP),0,2,Racing Club,73
Campeonato 1933,73,Racing Club,4,2,Estudiantes (LP),37
Campeonato 1933,73,Racing Club,4,0,Lanus,63
Campeonato 1933,71,Quilmes,1,0,Chacarita,21
Campeonato 1933,21,Chacarita,6,3,Quilmes,71
Campeonato 1933,71,Quilmes,2,2,Talleres (RdE),89
Campeonato 1933,89,Talleres (RdE),1,1,Quilmes,71
Campeonato 1933,94,Velez,1,1,Racing Club,73
Campeonato 1933,73,Racing Club,5,1,Velez,94
Campeonato 1933,40,Ferro,0,0,Huracan,48
Campeonato 1933,37,Estudiantes (LP),4,3,Boca Juniors,17
Campeonato 1933,75,River Plate,5,0,Platense,70
Campeonato 1933,17,Boca Juniors,3,2,Estudiantes (LP),37
Campeonato 1933,71,Quilmes,3,0,Platense,70
Campeonato 1933,70,Platense,3,0,Lanus,63
Campeonato 1933,63,Lanus,5,2,Platense,70
Campeonato 1933,21,Chacarita,1,3,Atlanta,13
Campeonato 1933,70,Platense,4,1,Argentinos,7
Campeonato 1933,7,Argentinos,2,2,Platense,70
Campeonato 1933,56,Independiente,3,1,Argentinos,7
Campeonato 1933,7,Argentinos,1,0,Independiente,56
Campeonato 1933,7,Argentinos,2,3,Boca Juniors,17
Campeonato 1933,17,Boca Juniors,6,2,Argentinos,7
Campeonato 1933,63,Lanus,1,1,Quilmes,71
Campeonato 1933,71,Quilmes,6,2,Lanus,63
Campeonato 1933,17,Boca Juniors,4,1,Ferro,40
Campeonato 1933,40,Ferro,0,4,Boca Juniors,17
Campeonato 1933,13,Atlanta,1,2,Chacarita,21
Campeonato 1933,71,Quilmes,4,1,Ferro,40
Campeonato 1933,70,Platense,4,1,Talleres (RdE),89
Campeonato 1933,89,Talleres (RdE),2,3,Platense,70
Campeonato 1933,13,Atlanta,1,2,San Lorenzo,77
Campeonato 1933,40,Ferro,1,0,Quilmes,71
Campeonato 1933,77,San Lorenzo,5,2,Atlanta,13
Campeonato 1933,70,Platense,5,2,Quilmes,71
Campeonato 1933,40,Ferro,3,2,River Plate,75
Campeonato 1933,70,Platense,1,2,River Plate,75
Campeonato 1933,75,River Plate,0,0,Huracan,48
Campeonato 1933,37,Estudiantes (LP),5,1,Platense,70
Campeonato 1933,43,Gimnasia (LP),3,0,Quilmes,71
Campeonato 1933,77,San Lorenzo,2,0,Independiente,56
Campeonato 1933,21,Chacarita,3,2,Talleres (RdE),89
Campeonato 1933,48,Huracan,2,4,Gimnasia (LP),43
Campeonato 1933,43,Gimnasia (LP),4,1,Huracan,48
Campeonato 1933,71,Quilmes,0,0,Boca Juniors,17
Campeonato 1933,63,Lanus,1,1,Estudiantes (LP),37
Campeonato 1933,71,Quilmes,2,2,Gimnasia (LP),43
Campeonato 1933,37,Estudiantes (LP),4,1,Lanus,63
Campeonato 1933,21,Chacarita,1,4,Boca Juniors,17
Campeonato 1933,17,Boca Juniors,4,1,Chacarita,21
Campeonato 1933,89,Talleres (RdE),2,2,Huracan,48
Campeonato 1933,63,Lanus,4,1,Talleres (RdE),89
Campeonato 1933,89,Talleres (RdE),2,2,Lanus,63
Campeonato 1933,77,San Lorenzo,1,1,Lanus,63
Campeonato 1933,63,Lanus,2,2,San Lorenzo,77
Campeonato 1933,21,Chacarita,3,1,Tigre,91
Campeonato 1933,91,Tigre,2,3,Gimnasia (LP),43
Campeonato 1933,17,Boca Juniors,1,1,River Plate,75
Campeonato 1933,56,Independiente,1,0,San Lorenzo,77
Campeonato 1933,48,Huracan,1,1,Talleres (RdE),89
Campeonato 1933,43,Gimnasia (LP),1,0,Platense,70
Campeonato 1933,70,Platense,4,2,Gimnasia (LP),43
Campeonato 1933,7,Argentinos,1,1,Racing Club,73
Campeonato 1933,94,Velez,2,1,Atlanta,13
Campeonato 1933,75,River Plate,3,1,Boca Juniors,17
Campeonato 1933,13,Atlanta,1,3,Velez,94
Campeonato 1933,89,Talleres (RdE),3,2,Chacarita,21
Campeonato 1933,94,Velez,0,0,River Plate,75
Campeonato 1933,94,Velez,2,4,Boca Juniors,17
Campeonato 1933,17,Boca Juniors,3,1,Velez,94
Campeonato 1933,48,Huracan,1,2,San Lorenzo,77
Campeonato 1933,71,Quilmes,0,2,River Plate,75
Campeonato 1933,77,San Lorenzo,1,4,Huracan,48
Campeonato 1933,71,Quilmes,0,0,Velez,94
Campeonato 1933,94,Velez,5,0,Quilmes,71
Campeonato 1933,75,River Plate,3,0,Velez,94
Campeonato 1933,21,Chacarita,2,0,Ferro,40
Campeonato 1933,43,Gimnasia (LP),5,2,Boca Juniors,17
Campeonato 1933,89,Talleres (RdE),1,1,Estudiantes (LP),37
Campeonato 1933,43,Gimnasia (LP),7,1,Talleres (RdE),89
Campeonato 1933,73,Racing Club,2,1,San Lorenzo,77
Campeonato 1933,89,Talleres (RdE),2,5,Gimnasia (LP),43
Campeonato 1933,17,Boca Juniors,3,2,Gimnasia (LP),43
Campeonato 1933,56,Independiente,2,1,Racing Club,73
Campeonato 1933,43,Gimnasia (LP),3,0,Chacarita,21
Campeonato 1933,37,Estudiantes (LP),0,2,Gimnasia (LP),43
Campeonato 1933,73,Racing Club,2,1,Independiente,56
Campeonato 1933,43,Gimnasia (LP),7,1,Tigre,91
Campeonato 1933,7,Argentinos,3,0,Tigre,91
Campeonato 1933,91,Tigre,1,1,Argentinos,7
Campeonato 1933,21,Chacarita,1,5,Gimnasia (LP),43
Campeonato 1933,43,Gimnasia (LP),1,0,Estudiantes (LP),37
Campeonato 1933,73,Racing Club,1,0,Argentinos,7
Campeonato 1933,40,Ferro,1,1,Chacarita,21
Campeonato 1933,73,Racing Club,4,0,Quilmes,71
Campeonato 1933,91,Tigre,5,2,Atlanta,13
Campeonato 1933,13,Atlanta,2,0,Ferro,40
Campeonato 1933,40,Ferro,3,3,Atlanta,13
Campeonato 1933,13,Atlanta,4,2,Tigre,91
Campeonato 1933,37,Estudiantes (LP),1,4,Talleres (RdE),89
Campeonato 1933,71,Quilmes,2,0,Racing Club,73
Campeonato 1934,73,Racing Club,2,2,San Lorenzo,77
Campeonato 1934,77,San Lorenzo,0,4,Independiente,56
Campeonato 1934,48,Huracan,1,3,Racing Club,73
Campeonato 1934,17,Boca Juniors,1,2,San Lorenzo,77
Campeonato 1934,56,Independiente,2,2,San Lorenzo,77
Campeonato 1934,73,Racing Club,4,1,San Lorenzo,77
Campeonato 1934,73,Racing Club,3,1,Huracan,48
Campeonato 1934,75,River Plate,6,0,Ferro,40
Campeonato 1934,73,Racing Club,7,2,Argentinos,7
Campeonato 1934,77,San Lorenzo,4,0,Ferro,40
Campeonato 1934,37,Estudiantes (LP),2,0,Racing Club,73
Campeonato 1934,77,San Lorenzo,1,2,Independiente,56
Campeonato 1934,48,Huracan,3,1,Racing Club,73
Campeonato 1934,40,Ferro,0,1,San Lorenzo,77
Campeonato 1934,73,Racing Club,1,2,Estudiantes (LP),37
Campeonato 1934,40,Ferro,2,2,Chacarita,21
Campeonato 1934,7,Argentinos,0,3,San Lorenzo,77
Campeonato 1934,73,Racing Club,0,1,Estudiantes (LP),37
Campeonato 1934,40,Ferro,2,3,Chacarita,21
Campeonato 1934,94,Velez,2,2,Racing Club,73
Campeonato 1934,75,River Plate,1,0,Ferro,40
Campeonato 1934,21,Chacarita,5,2,Ferro,40
Campeonato 1934,77,San Lorenzo,1,1,Racing Club,73
Campeonato 1934,48,Huracan,0,0,Velez,94
Campeonato 1934,40,Ferro,1,3,River Plate,75
Campeonato 1934,94,Velez,3,1,Racing Club,73
